adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/dELiIRHrpNpncIApojSW67kPNdQ.jpg,"[12, 35]",23832,it,L'armata Brancaleone,"A group of rogues steal a scroll granting its bearer the property of the land of Aurocastro in Apulia, a province in the south of Italy. They elect a shaggy knight, Brancaleone from Norcia, as their leader, and decide to get possession of this supposedly wealthy land. Many adventures will occurr during the journey.",10.795,/SObRXKlirfDasmA6hdr9IMFNYt.jpg,1966-04-07,For Love and Gold,False,7.666,319
False,/a9jgZnmKVbhxiiC2Rl01X7BNK1k.jpg,"[18, 12]",336808,es,El abrazo de la serpiente,"The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.",12.415,/t3Lmw8jvm7tpik0lSkub8hU4oRW.jpg,2015-05-25,Embrace of the Serpent,False,7.665,423
False,/qvLjTAwwQTcAiYXxnGaXctlqUJ6.jpg,"[18, 36, 9648, 53]",891,en,All the President's Men,"During the 1972 elections, two reporters' investigation sheds light on the controversial Watergate scandal that compels President Nixon to resign from his post.",18.76,/cPtSHR7D2WGsDBfnC5DxV927hKn.jpg,1976-04-09,All the President's Men,False,7.665,1644
False,/pL4EBT2Rm1EuTgyqiMM48elmhfY.jpg,"[35, 14]",11787,en,Harvey,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",13.968,/dgd82hYmpiXDM1G867HqNaWe8wj.jpg,1950-12-04,Harvey,False,7.664,545
False,/aqZookq6pJmIT9lVIjDsBY2MNpK.jpg,"[80, 53]",14580,en,The Big Heat,Tough cop Dave Bannion takes on a politically powerful crime syndicate.  Preserved by the Academy Film Archive in partnership with Sony Pictures Entertainment in 1997.,10.356,/n1xdAX2g6PU3aqQXmZtY9gXvvEz.jpg,1953-10-14,The Big Heat,False,7.663,445
False,/mrVUkTJHY8MeZRvBDxxmnAhRcxa.jpg,"[28, 12, 18, 14, 16]",144288,ja,ベルセルク 黄金時代篇III 降臨,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",20.025,/bnUFAGt3i6YqDGgNe7q6Jw26QvS.jpg,2013-02-01,Berserk: The Golden Age Arc III - The Advent,False,7.662,324
False,/ioqaIhJSkwa9DGRHGtOOUTiGRs2.jpg,"[12, 18]",8358,en,Cast Away,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",44.019,/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,2000-12-22,Cast Away,False,7.662,10648
False,/yXnlw2SB0QhYUC4QDyuRZh3CQlU.jpg,"[35, 80]",158,de,Knockin' on Heaven's Door,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",14.539,/dsY09zCxKDFjfV1oqXFJJpVrHdP.jpg,1997-02-20,Knockin' on Heaven's Door,False,7.662,445
False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"[80, 53, 28]",637649,en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",124.696,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.661,4719
False,/a2pPepVPtKY7E4XEkT7W3ZxUOY5.jpg,"[35, 18]",580175,da,Druk,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,19.524,/fsn4cjpCvWuP9wU9hcFnK7M8RZC.jpg,2020-09-24,Another Round,False,7.66,2837
False,/i83GOMrYKgt88LfTl0CzSHivWk.jpg,"[35, 18]",12548,it,I vitelloni,"Five young men dream of success as they drift lazily through life in a small Italian village. Fausto, the group's leader, is a womanizer; Riccardo craves fame; Alberto is a hopeless dreamer; Moraldo fantasizes about life in the city; and Leopoldo is an aspiring playwright. As Fausto chases a string of women, to the horror of his pregnant wife, the other four blunder their way from one uneventful experience to the next.",15.129,/mkb9Y5D4bo1bELq2JtomvmZ64XU.jpg,1953-09-17,I Vitelloni,False,7.661,622
False,/3nYlM34QhzdtAvWRV5bN4nLtnTc.jpg,"[27, 53, 12]",578,en,Jaws,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",51.888,/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,1975-06-20,Jaws,False,7.661,9651
False,/tl7BDgD7uOLyoiCaHaWjdpVylXT.jpg,"[14, 18]",12516,ja,夢,A collection of magical tales based upon the actual dreams of director Akira Kurosawa.,18.149,/j0NQsYqnqvhTtBj7vhCa9iKT0NA.jpg,1990-05-11,Dreams,False,7.659,410
False,/vRRnLUJpwPyPd8W0GrFpmHBnc9R.jpg,[18],4497,es,Viridiana,"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.",10.282,/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg,1962-04-01,Viridiana,False,7.659,465
False,/foS1hXCMagcl3GnK0hJHslNw9Ne.jpg,"[53, 27, 9648]",11482,en,Le locataire,A quiet and inconspicuous man rents an apartment in France where he finds himself drawn into a rabbit hole of dangerous paranoia.,14.418,/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,1976-05-26,The Tenant,False,7.658,1008
False,/sVWUcBHwq2LQtDeqwXzI1uMpA3h.jpg,[18],471707,pl,Boże Ciało,"A pious 20-year-old juvenile delinquent is sent to work at a sawmill in a small town; on arrival, he dresses up as a priest and accidentally takes over the local parish. The arrival of this young, charismatic preacher is an opportunity for the local community to begin the healing process after a tragedy that happened a year prior.",34.778,/6VZlm8sEwxkE3L5nXxz17QLj1sF.jpg,2019-09-10,Corpus Christi,False,7.657,487
False,/o53YZOxru84Z9wgZwbwqF25bdOl.jpg,[18],261,en,Cat on a Hot Tin Roof,"An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her desperation to make him desire her: but he resists the affections of his wife. His reunion with his father—who is dying of cancer—jogs a host of memories and revelations for both father and son.",17.785,/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg,1958-08-29,Cat on a Hot Tin Roof,False,7.657,686
False,/qdFrqXYH6PtyAVlegub7bpoSgro.jpg,"[16, 12, 35, 10751]",573171,es,Huevitos Congelados,"Follow the adventures of Toto and his family, who will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to fulfill the promise, they will have to overcome some obstacles that will teach them how important teamwork is.",62.023,/Qotf3QgDqUZEW6pfQl2BPxZCRn.jpg,2022-12-14,A Frozen Rooster,False,7.656,324
False,/lNUP9ymEHolzjLIHyoAkpHRQZxq.jpg,"[18, 10749]",110160,fr,Laurence Anyways,The story of an impossible love between a woman named Fred and a transgender woman named Laurence who reveals her inner desire to become her true self.,12.193,/d8BpJ9qOQE7VFFqaV1XDdGfMsP7.jpg,2012-05-18,Laurence Anyways,False,7.655,809
False,/v5xXTpfMT5NpjQeDMNYNLflaiuA.jpg,"[16, 10751]",13002,en,Barbie in the 12 Dancing Princesses,"King Randolph sends for his cousin, Duchess Rowena, to help turn his daughters, Princess Genevieve and her eleven sisters, into royal material. But the Duchess strips the sisters of their fun, including their favorite pastime: dancing. When all hope may be lost, the sisters discover a secret passageway to a magical land where they can dance the night away.",36.05,/yBB7PwXRFJ29U8m8SnTcWVizFvM.jpg,2006-09-19,Barbie in The 12 Dancing Princesses,False,7.7,1073
False,/xY5sgU09cOsvEAgJZaYo2aOZEFi.jpg,"[80, 18, 9648, 53]",10633,en,In the Heat of the Night,"African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",15.365,/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg,1967-08-02,In the Heat of the Night,False,7.655,947
False,/6L1Co3uRWuoaqDxpWvGDvgXms7T.jpg,[18],976,en,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disapproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",12.349,/akzvV8JasNrgEl5iAP9K6zPHGJe.jpg,1957-07-04,Sweet Smell of Success,False,7.7,429
False,/4vbL72K9uVaMLhnvmdg1So7kqex.jpg,"[18, 14]",4495,es,El espíritu de la colmena,"In 1940, in the immediate aftermath of the Spanish Civil War, a young girl living on the Castilian plain is haunted after attending a screening of James Whale's 1931 film Frankenstein and hearing from her sister that the monster is not dead, instead existing as a spirit inhabiting a nearby barn.",11.858,/p2wx4EWasQaPGxnbS2IsW74ewVN.jpg,1973-10-08,The Spirit of the Beehive,False,7.654,313
False,/tilClWjFZeUTGJu0pxgF72fvUmN.jpg,"[35, 18]",99,es,Todo sobre mi madre,"Following the tragic death of her teenage son, Manuela travels from Madrid to Barcelona in an attempt to contact the long-estranged father the boy never knew. She reunites with an old friend, an outspoken transgender sex worker, and befriends a troubled actress and a pregnant, HIV-positive nun.",14.86,/hjQhzhkGYXPNM96k0mOgob6HMmn.jpg,1999-04-16,All About My Mother,False,7.654,1729
False,/7SYNEG50fKODsTP6h9phYM3BueV.jpg,"[37, 12]",995,en,Stagecoach,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",18.318,/b4RUzWOalyPbUu66TT147b5iR0M.jpg,1939-03-03,Stagecoach,False,7.653,1010
False,/inJjDhCjfhh3RtrJWBmmDqeuSYC.jpg,"[28, 878, 53]",399566,en,Godzilla vs. Kong,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",95.73,/pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,2021-03-24,Godzilla vs. Kong,False,7.652,9167
False,/qW5LsOjND9IqkySlFlsixO9hlAQ.jpg,[35],227932,pt,Minha Mãe é uma Peça 2: O Filme,"Dona Hermínia is back, but now rich and famous since she is the host of her own successful TV show. However, the overprotective character will have to deal with her children's departures, as Marcelina and Juliano decide to move out. In counterpart, she will welcome, as a visitor, her sister Lúcia Helena, who's been living in New York.",6.225,/eDApDWU6r9zxk9MZLc6rfnBb3vu.jpg,2016-12-22,My Mom Is a Character 2,False,7.652,477
False,/gKvbO1OcIHrSW9XmABjgxHgqBF3.jpg,[18],177945,ja,そして父になる,Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,22.475,/fzSDVHdDL6Oqv7NWAUikoRxSHmp.jpg,2013-09-28,"Like Father, Like Son",False,7.7,612
False,/pUR05KmmE9llRckzBcXZYeB6ECS.jpg,[18],29154,en,Stand and Deliver,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.",12.885,/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,1988-03-11,Stand and Deliver,False,7.652,332
False,/cap8458wFeRCJSKxL758dI82TRK.jpg,"[80, 18, 53]",15794,en,White Heat,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",10.196,/4ekAK25fz1FDzRUHuJs171uiVaI.jpg,1949-09-02,White Heat,False,7.652,425
False,/lkS4BWVGr2TIyqwWcLtE6xz553j.jpg,[35],50531,it,Chiedimi se sono felice,"Aspiring actors Aldo, Giovanni, and Giacomo work dead-end jobs while nurturing a passion project, staging their performance of 'Cyrano de Bergerac'. However, love for the same woman will end their friendship. Three years later, Giovanni and Giacomo reunite after hearing that Aldo is dying.",7.571,/qCBmNunSpKRlPyjOZXbqTN1usTH.jpg,2000-12-15,Ask Me If I Am Happy,False,7.651,1582
False,/1NEsPzxmiucxRxvaly7UHMYIANj.jpg,[18],30020,fa,طعم گيلاس,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",15.924,/nNUyxHkbJaGd64N74aCUq8LB4Fr.jpg,1997-09-28,Taste of Cherry,False,7.651,513
False,/xO5RwB4o8wJrsqDrEDjDqBD4HaA.jpg,"[80, 18, 9648, 53]",1592,en,Primal Fear,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",25.156,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,1996-03-06,Primal Fear,False,7.651,3097
False,/evfAEd8e6YlcM2SKw1z93AAcpa9.jpg,"[35, 18, 10749]",37247,en,The Graduate,"Benjamin, a recent college graduate very worried about his future, finds himself in a love triangle with an older woman and her daughter.",23.515,/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg,1967-12-21,The Graduate,False,7.65,3072
False,/sCDWoyRutBPVHzVGB2nmXE8oxaX.jpg,"[18, 10749]",4347,en,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",22.796,/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg,2007-09-07,Atonement,False,7.65,3895
False,/y0sXAOehV5zx1E64HBSyjDSZK22.jpg,"[12, 18, 36]",11362,en,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",29.688,/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,2002-01-23,The Count of Monte Cristo,False,7.649,1621
False,/f0QGUAdHs2eDMuUXO9GhViYe1bj.jpg,[18],8832,it,Il Divo,"Italy, early '90s. Calm, clever and inscrutable, politician Giulio Andreotti has been synonymous with power for decades. He has survived everything: electoral battles, terrorist massacres, loss of friends, slanderous accusations; but now certain repentant mobsters implicate him in the crimes of Cosa Nostra.",7.839,/g1bgM34ZGldqcGkucmaGZe4pMBu.jpg,2008-05-28,Il Divo,False,7.649,1043
False,/9x3yIrAJOkYSs0SBKcGCQlwPSNm.jpg,"[10749, 35, 18]",2433,fr,Les Demoiselles de Rochefort,"Delphine and Solange are two sisters living in Rochefort. Delphine is a dancing teacher and Solange composes and teaches the piano. Maxence is a poetand a painter. He is doing his military service. Simon owns a music shop, he left Paris one month ago to come back where he fell in love 10 years ago. They are looking for love, looking for each other, without being aware that their ideal partner is very close...",13.147,/jtxhyGaYhurH6KsjvP1jV3dDypz.jpg,1967-03-08,The Young Girls of Rochefort,False,7.6,537
False,/xaJRjwFyh68mJRwFWEZ8XZ287zM.jpg,"[80, 18]",12093,sv,Lilja 4-Ever,"Lilja lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilja hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilja arrives her life quickly enters a downward spiral.",20.884,/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg,2002-08-23,Lilya 4-ever,False,7.648,488
False,/wh4ze6klUbeichAj603OKZwY1W5.jpg,"[28, 53, 878]",218,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",72.991,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,1984-10-26,The Terminator,False,7.648,12007
False,/oal5fDK90yX6b8yunj6JahBqX2J.jpg,"[10752, 28, 18]",966220,uk,Снайпер. Білий ворон,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life.",87.871,/295gZzTXMvuiIG0U19h4M44PXxI.jpg,2022-05-03,Sniper: The White Raven,False,7.647,542
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"[878, 12, 28]",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",354.231,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.647,10190
False,/5OeY4U2rzePxWq2rkqMajUx2gz7.jpg,"[16, 10751, 12, 14, 10749]",812,en,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace, so she sneaks out into the marketplace, in disguise, where she meets street urchin Aladdin. The couple falls in love, although Jasmine may only marry a prince. After being thrown in jail, Aladdin becomes embroiled in a plot to find a mysterious lamp, with which the evil Jafar hopes to rule the land.",56.982,/oakAd8syy7jNQ4ZoaAGCQkTqcOV.jpg,1992-11-25,Aladdin,False,7.647,10645
False,/or90vNrOVnYwi07fYYpQ3pbnjxP.jpg,[18],702,en,A Streetcar Named Desire,A fading southern belle tries to build a new life with her sister in New Orleans.,16.074,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,1951-09-19,A Streetcar Named Desire,False,7.647,1254
False,/c4L5nFbs72Cfe4Q4hF0T99USa1I.jpg,"[16, 878, 28, 18]",15137,ja,ヱヴァンゲリヲン新劇場版：序,"After the Second Impact, Tokyo-3 is being attacked by giant monsters called Angels that seek to eradicate humankind. The child Shinji's objective is to fight the Angels by piloting one of the mysterious Evangelion mecha units. A remake of the first six episodes of GAINAX's famous 1996 anime series. The film was retitled ""Evangelion: 1.01"" for its home video version and ""Evangelion: 1.11"" for a release with additional scenes.",29.484,/pETU4GurpeEjBOM8oytMH0yNBHx.jpg,2007-09-01,Evangelion: 1.0 You Are (Not) Alone,False,7.646,840
False,/z8KsgBFtduX5bS1yVkjoGo4L7KJ.jpg,"[18, 35, 10752]",597922,en,The Greatest Beer Run Ever,"Chickie wants to support his friends fighting in Vietnam, so he does something wild—personally bring them American beer. What starts as a well-meaning journey quickly changes Chickie’s life and perspective. Based on a true story.",22.64,/ggf37TpcKaxwguhvtNn6MQpyqBn.jpg,2022-09-30,The Greatest Beer Run Ever,False,7.645,574
False,/7Z7WVzJsSReG8B0CaPk0bvWD7tK.jpg,"[14, 16, 10751]",51739,ja,借りぐらしのアリエッティ,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",36.947,/xLkyM2Vt3yqlttnql02uXt0lemy.jpg,2010-07-16,The Secret World of Arrietty,False,7.644,2589
False,/oslUsPw3PUhDVK7a5soTvCAuaO7.jpg,"[35, 27]",513434,ja,カメラを止めるな！,"Things go badly for a hack director and film crew shooting a low-budget zombie movie in an abandoned Japanese World War II facility, when they are attacked by real zombies. Or, that's what it says on the tin, but this is the story of how it really happened.",13.803,/rws34k2bqYVo2B5MkhKAbV8925j.jpg,2017-11-04,One Cut of the Dead,False,7.643,711
False,/uC54rlRdLMZ46fnrz5SoVYleNyv.jpg,[18],4995,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",20.404,/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,1997-10-07,Boogie Nights,False,7.643,2900
False,/obXJDyy5gORwabqBkadEU0cxlqd.jpg,"[35, 10749]",981,en,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",11.925,/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,1940-12-05,The Philadelphia Story,False,7.6,775
False,/iGmfHHa3CSqKrH3yeS9CQVLAVUl.jpg,"[28, 12, 18, 10749]",672322,ja,るろうに剣心 最終章 The Beginning,"Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.",42.388,/rODS466qSdrwMlGdbUwPENhDN2c.jpg,2021-06-04,Rurouni Kenshin: The Beginning,False,7.642,381
False,/wJLV2ygHhTHG0nRTXlvA6wS8ubL.jpg,"[80, 9648, 53]",534780,hi,अंधाधुन,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,13.455,/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg,2018-10-05,Andhadhun,False,7.641,439
False,/dGEBDMw3FaUmVGLn4vpjdgoTunk.jpg,"[80, 53, 10749]",320007,de,Victoria,A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,16.316,/9P8QgfoMcFX7vp2Gj2cYFecHVRZ.jpg,2015-06-11,Victoria,False,7.641,1122
False,/q3jiq1PRpOGnRScbj3cur7RkZYv.jpg,"[28, 12, 18, 14]",221731,ja,るろうに剣心 京都大火編,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",26.848,/gI2xYpJPQOsmFblvowkW2IgEHkC.jpg,2014-08-01,Rurouni Kenshin Part II: Kyoto Inferno,False,7.641,520
False,/zUARkXDmYN2zOlzTFG8g4k7037p.jpg,"[28, 16, 36]",13980,ja,ストレンヂア -無皇刃譚-,"Pursued by formidable Chinese assassins, young Kotaro and his dog run into No Name, a mysterious stranger who gets pulled into the chase. The unlikely companions form a bond over saving the dog from a poison attack, but chaos erupts when the assassins find Kotaro, and No Name must face his past before a horrible fate is met again.",19.844,/lMsUYZq5ITW3rAqF3tB7v74KEnH.jpg,2007-09-29,Sword of the Stranger,False,7.641,370
False,/zRo7v3syLG19ZaLxZRFRLN1L9iX.jpg,"[878, 12, 18, 28]",871,en,Planet of the Apes,"Astronaut Taylor crash lands on a distant planet ruled by apes who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist.",58.602,/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg,1968-02-07,Planet of the Apes,False,7.641,3128
False,/rGQfNRjy7ATNKKwgFXolVIngC7j.jpg,[18],28580,en,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",15.768,/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,1945-11-29,The Lost Weekend,False,7.64,525
False,/axPkGqRIgBAxTuJ10fW4VNutOS9.jpg,"[18, 37, 10749]",12501,en,The Big Country,"Retired wealthy sea captain Jim McKay arrives in the vast expanse of the West to marry fiancée Pat Terrill. McKay is a man whose values and approach to life are a mystery to the ranchers and ranch foreman Steve Leech takes an immediate dislike to him. Pat is spoiled, selfish and controlled by her wealthy father, Major Henry Terrill. The Major is involved in a ruthless civil war, over watering rights for cattle, with a rough hewn clan led by Rufus Hannassey. The land in question is owned by Julie Maragon and both Terrill and Hannassey want it.  Preserved by the Academy Film Archive in partnership with The Film Foundation and Metro-Goldwyn-Mayer, Inc. in 2006.",15.715,/aTjIUBmo7qbiu5FuvSoBA0UONWk.jpg,1958-09-30,The Big Country,False,7.64,304
False,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,"[35, 10749]",466282,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,31.914,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,2018-08-16,To All the Boys I've Loved Before,False,7.639,8073
False,/2nGKhDksmoDdkllXm5D5gy2urCg.jpg,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",30.041,/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,2016-08-18,Kubo and the Two Strings,False,7.639,3379
False,/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,"[28, 878, 12]",1726,en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",154.698,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,2008-04-30,Iron Man,False,7.639,25056
False,/uzr65Z3xDCjuMW7fw8Whm5curr7.jpg,"[18, 36, 10752]",643,ru,Броненосец Потёмкин,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",18.134,/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,1925-12-24,Battleship Potemkin,False,7.638,1048
False,/41ocXijKgjMS17QXydzKdwCaTsU.jpg,"[10751, 16]",14813,en,Mickey's Christmas Carol,"Ebenezer Scrooge is far too greedy to understand that Christmas is a time for kindness and generosity. But with the guidance of some new found friends, Scrooge learns to embrace the spirit of the season. A retelling of the classic Dickens tale with Disney's classic characters.",34.568,/9XWsvdXXVL6Ikmu6OJkEJcgoQPF.jpg,1983-10-19,Mickey's Christmas Carol,False,7.6,803
